model_name,x,y,model_name,batch,tier,final_score,pbr_type,base_color_score,normal_score,roughness_score,metallic_score,normal_map_expected_score,normal_map_pred_score,roughness_expected_score,roughness_pred_score,metallic_expected_score,metallic_pred_score,base_color_expected_score,base_color_pred_score
sketchfab__ed__edbd861021e043eea52f229d22ace5ec,-49.76513671875,31.995513916015625,sketchfab__ed__edbd861021e043eea52f229d22ace5ec,batch_1,Tier 4 (手游级),2.42,stylized,4,3,0,3,3.8142411708831787,5,0.011287053115665913,0,1.2026174068450928,0,3.1762661933898926,5
sketchfab__ed__edfd982419e64f70b50c7b3275fea0f2_1,63.648475646972656,-8.131797790527344,sketchfab__ed__edfd982419e64f70b50c7b3275fea0f2_1,batch_1,Tier 2 (高级/AAA),4.35,physical,4,5,3,5,4.999785423278809,5,3.1305477619171143,5,4.932672023773193,5,3.431795597076416,5
sketchfab__ee__eed1a52718ba46f89df977026175d23e_None,17.012428283691406,59.51087951660156,sketchfab__ee__eed1a52718ba46f89df977026175d23e_None,batch_1,Tier 2 (高级/AAA),4.34,physical,5,4,4,5,4.694156646728516,5,4.714221954345703,5,3.3170948028564453,5,4.050943374633789,5
sketchfab__f3__f3def7b9df044343b9fd97671f5c4937_None,10.856494903564453,53.95497512817383,sketchfab__f3__f3def7b9df044343b9fd97671f5c4937_None,batch_1,Tier 4 (手游级),2.15,physical,3,1,2,3,0.41001200675964355,0,2.24251651763916,0,3.117608070373535,5,3.238424062728882,5
sketchfab__f9__f97d7e0104be43b0ba4371c381f25d1a_1,-16.744876861572266,52.442012786865234,sketchfab__f9__f97d7e0104be43b0ba4371c381f25d1a_1,batch_1,Tier 5 (勉强可用),1.45,physical,2,0,2,3,0.10128692537546158,0,1.3327043056488037,0,2.3783981800079346,0,2.7154626846313477,5
sketchfab__fe__fea8a24c2a174585bca027e9539a73ee_3,-3.2452502250671387,14.800822257995605,sketchfab__fe__fea8a24c2a174585bca027e9539a73ee_3,batch_1,Incorrect (不可用),0.46,physical,0,0,2,0,0.03747667372226715,0,1.7986230850219727,0,0.5041444301605225,0,2.193484306335449,0
sketchfab__ff__ff79fa22a2164f59bd193c1de50ecefc,49.341251373291016,-7.614258766174316,sketchfab__ff__ff79fa22a2164f59bd193c1de50ecefc,batch_1,Tier 2 (高级/AAA),3.5,stylized,4,3,2,5,3.812221050262451,5,1.9587842226028442,0,4.995837688446045,5,3.5966289043426514,5
sketchfab-objaverse__4e__4e6301d1a26d4b92b506ddcf68d62ed0,7.123173236846924,-11.254469871520996,sketchfab-objaverse__4e__4e6301d1a26d4b92b506ddcf68d62ed0,batch_1,Tier 5 (勉强可用),1.49,physical,3,0,3,1,0.9354566335678101,0,2.6601006984710693,3,3.7570886611938477,5,3.804356575012207,5
sketchfab-objaverse__8c__8c994daeee9343b3a5e6669af6af669f,-23.233701705932617,-9.790128707885742,sketchfab-objaverse__8c__8c994daeee9343b3a5e6669af6af669f,batch_1,Tier 5 (勉强可用),1.45,physical,2,0,2,3,0.007342787459492683,0,1.9652140140533447,0,2.2341866493225098,0,1.6231415271759033,0
sketchfab-objaverse__8d__8df46c47099a4b9d9bc4a69edcad1b88_8,47.06080627441406,27.888301849365234,sketchfab-objaverse__8d__8df46c47099a4b9d9bc4a69edcad1b88_8,batch_1,Tier 2 (高级/AAA),3.65,physical,4,3,4,4,2.1892266273498535,0,4.840418815612793,5,4.0587358474731445,5,4.270663261413574,5
sketchfab-objaverse__27__27a1fecbfe5d4b8caa96d2f193494420_6,10.35776138305664,-30.780094146728516,sketchfab-objaverse__27__27a1fecbfe5d4b8caa96d2f193494420_6,batch_1,Tier 2 (高级/AAA),3.65,physical,4,3,3,5,2.2800064086914062,0,2.732297897338867,5,4.912408351898193,5,4.079361915588379,5
sketchfab-objaverse__59__59309f1dd9f54927b0d232a1e9de5ae2_None,25.204910278320312,-5.409492015838623,sketchfab-objaverse__59__59309f1dd9f54927b0d232a1e9de5ae2_None,batch_1,Tier 4 (手游级),2.32,physical,5,0,2,5,0.05775587260723114,0,0.5934405326843262,0,4.206533432006836,5,3.2186145782470703,5
sketchfab-objaverse__81__81f4eb26798e4fb29366797663f00671_1,-22.21936798095703,46.50864791870117,sketchfab-objaverse__81__81f4eb26798e4fb29366797663f00671_1,batch_1,Tier 3 (游戏级),2.5,stylized,3,2,2,3,2.724097728729248,5,1.2945618629455566,0,2.5483264923095703,5,3.2204272747039795,5
sketchfab-objaverse__95__952ff67efdf04f91a5adc6c6e188d693,-30.304752349853516,-13.448643684387207,sketchfab-objaverse__95__952ff67efdf04f91a5adc6c6e188d693,batch_1,Tier 5 (勉强可用),1.19,stylized,3,0,2,0,0.00018673096201382577,0,1.7678587436676025,0,2.0595455169677734,0,3.677278995513916,5
sketchfab-objaverse__aa__aa1b92446a524e77b50b3e8391cf5325,22.307918548583984,-34.077842712402344,sketchfab-objaverse__aa__aa1b92446a524e77b50b3e8391cf5325,batch_1,Tier 3 (游戏级),2.96,physical,2,3,2,5,2.508791923522949,0,2.602226495742798,3,4.891785144805908,5,3.1355881690979004,5
sketchfab-objaverse__d4__d4749632737343089dfe5fd38c0da56c_1,30.982580184936523,-37.51930618286133,sketchfab-objaverse__d4__d4749632737343089dfe5fd38c0da56c_1,batch_1,Tier 2 (高级/AAA),3.65,physical,4,3,3,5,4.106356143951416,5,1.9022350311279297,0,4.896320343017578,5,4.141369342803955,5
sketchfab-objaverse__f7__f79f9ca5c5584a668c4e371052f2a08f_2,30.87578773498535,-25.075769424438477,sketchfab-objaverse__f7__f79f9ca5c5584a668c4e371052f2a08f_2,batch_1,Tier 2 (高级/AAA),4.35,physical,4,5,3,5,3.706413745880127,5,3.715811252593994,5,4.856442928314209,5,4.23536491394043,5
unreal__3fcfd66e785bf3a3e6d7610e6802f4b6eb809725d7e78013d974bc9abe1a6be8,-9.414985656738281,-56.467567443847656,unreal__3fcfd66e785bf3a3e6d7610e6802f4b6eb809725d7e78013d974bc9abe1a6be8,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,0.6106334924697876,0,0.2379940152168274,0,2.482248306274414,0,2.2226955890655518,0
unreal__4de566337e925540c513fd0dfe34156acefc629fefe858863bb59e77d0fcca2f,-15.209172248840332,-64.17757415771484,unreal__4de566337e925540c513fd0dfe34156acefc629fefe858863bb59e77d0fcca2f,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,0.20673558115959167,0,0.11131864041090012,0,4.274236679077148,5,2.4302539825439453,0
unreal__4f3554c5b1a790a6c0ced2a41719310ad0ba073ab4f982b4de8df8f5dbc777be,-31.231279373168945,-54.26377487182617,unreal__4f3554c5b1a790a6c0ced2a41719310ad0ba073ab4f982b4de8df8f5dbc777be,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,0.6426234245300293,0,0.003996363840997219,0,4.566096305847168,5,3.2227118015289307,5
unreal__06d550dc9c05e83fdfce806d9fe0f5c56a6a883400b808bd234267aeb6493ecf,-11.233198165893555,-43.172019958496094,unreal__06d550dc9c05e83fdfce806d9fe0f5c56a6a883400b808bd234267aeb6493ecf,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,0.008762847632169724,0,0.016672369092702866,0,3.937466621398926,5,1.7247852087020874,0
unreal__26f4d29c72a407d0fc7a8b5ecd5bfcb1f7beb35485fc9034daddeb35b42cf56d,-13.733777046203613,-55.21688461303711,unreal__26f4d29c72a407d0fc7a8b5ecd5bfcb1f7beb35485fc9034daddeb35b42cf56d,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,0.4415118098258972,0,0.3989827632904053,0,3.6239588260650635,5,1.9313472509384155,0
unreal__58e685c7da363eb80f50889f154f53947a52debe15759a79e25703ba98bf86c9,24.030973434448242,-24.560829162597656,unreal__58e685c7da363eb80f50889f154f53947a52debe15759a79e25703ba98bf86c9,batch_1,Tier 3 (游戏级),2.9,physical,3,4,3,0,3.5214319229125977,5,3.613062858581543,5,4.744608402252197,5,3.427424430847168,5
unreal__069a975d4b80c9acd7b10b3a9e7dc5534db71ed176f1c7d072fe57f48153fbd5,-0.07409889996051788,5.946532726287842,unreal__069a975d4b80c9acd7b10b3a9e7dc5534db71ed176f1c7d072fe57f48153fbd5,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,0.9899930953979492,0,0.21614308655261993,0,3.8633029460906982,5,1.7726926803588867,0
unreal__886abcc436c8accc081fc1f9fcda393a7fe9f5baff3d732d538d70dc98533114,1.0156973600387573,-2.1541335582733154,unreal__886abcc436c8accc081fc1f9fcda393a7fe9f5baff3d732d538d70dc98533114,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,0.5341640114784241,0,0.2613283395767212,0,4.752401828765869,5,2.281259059906006,0
unreal__924c8e50d8f47c1f6d0b986ee0b50d8cfec639580a3ac3c88f6a5bf55c9a36c8,25.347726821899414,-23.257972717285156,unreal__924c8e50d8f47c1f6d0b986ee0b50d8cfec639580a3ac3c88f6a5bf55c9a36c8,batch_1,Tier 3 (游戏级),2.55,physical,3,3,3,0,2.6561875343322754,5,4.14517879486084,5,4.9604082107543945,5,4.051555633544922,5
unreal__947d693a8349192be7fbfebb6e60bf333089e08bce491ded4bcbd9622a258e55,-30.65532875061035,-62.13137435913086,unreal__947d693a8349192be7fbfebb6e60bf333089e08bce491ded4bcbd9622a258e55,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,8.458271416600383e-09,0,3.821908467216417e-05,0,3.1400513648986816,5,2.42014741897583,0
unreal__991a4e4047cd8826c25ca7e2fb9ca1948961a6a1f126242232ebcba8cbe97ece,-30.338918685913086,-61.11508560180664,unreal__991a4e4047cd8826c25ca7e2fb9ca1948961a6a1f126242232ebcba8cbe97ece,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,6.615324537051492e-07,0,1.6115607195388293e-06,0,1.751824140548706,0,2.1832590103149414,0
unreal__bb87ec65626873e6355746dd1808bba815bbe9306c6e368c8c095ddcc6ac172d,-8.765059471130371,-56.848514556884766,unreal__bb87ec65626873e6355746dd1808bba815bbe9306c6e368c8c095ddcc6ac172d,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,0.15138110518455505,0,0.41671377420425415,0,2.1493427753448486,0,1.8213934898376465,0
unreal__ebdc26eacc864b367978de01071f5e16a6617dc847289c6d815eb60af167d153,-22.6864070892334,-63.514556884765625,unreal__ebdc26eacc864b367978de01071f5e16a6617dc847289c6d815eb60af167d153,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,0.03196077421307564,0,0.00040003901813179255,0,3.535922050476074,5,2.0206210613250732,0
unreal__ed119557a686f6ccc880a60e19b1a1da935bd74cacdb736d2a4be97c1434cf8f,57.235572814941406,2.409715414047241,unreal__ed119557a686f6ccc880a60e19b1a1da935bd74cacdb736d2a4be97c1434cf8f,batch_1,Tier 3 (游戏级),2.74,stylized,4,3,3,0,2.799499988555908,5,3.022123098373413,5,4.617733955383301,5,3.9616265296936035,5
unreal__f5f367b55054c6d12af495b84e6132d1aceea97f70f92fdb912b6471d086a198,-27.314422607421875,-66.13878631591797,unreal__f5f367b55054c6d12af495b84e6132d1aceea97f70f92fdb912b6471d086a198,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,0.058980200439691544,0,0.0002506338933017105,0,3.2865331172943115,5,1.3057106733322144,0
unreal__f81b6dad0799249db51bab3fd869a7f24861088b0ffe2d860f943789b3bb9ece,-23.631311416625977,-62.53399658203125,unreal__f81b6dad0799249db51bab3fd869a7f24861088b0ffe2d860f943789b3bb9ece,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,0.00442814826965332,0,5.685649739461951e-05,0,1.0661370754241943,0,2.3529248237609863,0
unreal__f475b71b1051684b84a630e3811d87a6f3d71a9354099eaa17d5b7babf5ce6d1,-29.01040267944336,-69.9930191040039,unreal__f475b71b1051684b84a630e3811d87a6f3d71a9354099eaa17d5b7babf5ce6d1,batch_1,Incorrect (不可用),0.0,others,0,0,0,0,0.00802141148597002,0,0.0003466404741629958,0,1.3567674160003662,0,1.6008809804916382,0
3d66__2__29914_食物1_None,-69.09331512451172,0.864380955696106,3d66__2__29914_食物1_None,batch_108,Tier 5 (勉强可用),1.19,physical,3,0,1,1,1.465435981113164e-13,0,0.9754924774169922,0,0.6448480486869812,0,3.4623279571533203,5
3d66__3__30483_吊灯_12,-32.199134826660156,34.314605712890625,3d66__3__30483_吊灯_12,batch_108,Tier 5 (勉强可用),1.3,physical,2,0,2,2,3.3197364246007055e-05,0,0.14128051698207855,0,1.6036076545715332,0,1.042637825012207,0
3d66__3__33133_角色04,-7.5698418617248535,-43.11735153198242,3d66__3__33133_角色04,batch_108,Tier 4 (手游级),2.02,physical,5,0,0,5,7.848146196920425e-05,0,0.09867987036705017,0,4.826639175415039,5,2.997912883758545,5
3d66__3__38335_儿童抱枕_11_None,27.777692794799805,-14.961812973022461,3d66__3__38335_儿童抱枕_11_None,batch_108,Tier 4 (手游级),1.79,physical,3,0,1,5,0.006539968773722649,0,1.0910645723342896,0,4.9552483558654785,5,2.8254077434539795,5
3d66__4__40098_设备_03_None,19.87260627746582,1.783040165901184,3d66__4__40098_设备_03_None,batch_108,Tier 5 (勉强可用),1.34,physical,3,0,3,0,0.002758156042546034,0,2.813676357269287,5,4.5265021324157715,5,3.3641254901885986,5
3d66__4__40149_房屋_01_None,-48.45949935913086,-14.126520156860352,3d66__4__40149_房屋_01_None,batch_108,Tier 4 (手游级),1.94,physical,3,0,2,5,6.1889321445463e-10,0,1.2285501956939697,0,4.8742804527282715,5,4.15679407119751,5
3d66__4__48445_椅子01_None,-67.70320892333984,-1.8248745203018188,3d66__4__48445_椅子01_None,batch_108,Tier 4 (手游级),1.64,physical,3,0,0,5,1.8187334234129326e-13,0,0.00790345948189497,0,4.590568542480469,5,2.6055474281311035,5
3d66__5__5110_杯子,-3.3072009086608887,12.911600112915039,3d66__5__5110_杯子,batch_108,Tier 4 (手游级),1.64,physical,3,0,2,3,0.17810727655887604,0,1.5733966827392578,0,2.953056812286377,5,2.8492956161499023,5
3d66__5__55306_柜子04,-53.82554244995117,-3.2839317321777344,3d66__5__55306_柜子04,batch_108,Tier 5 (勉强可用),1.04,physical,3,0,1,0,7.782688271618099e-08,0,0.4661749005317688,0,0.37245631217956543,0,2.2625112533569336,0
3d66__6__6690_凳子02_,4.481900691986084,-27.592084884643555,3d66__6__6690_凳子02_,batch_108,Tier 3 (游戏级),2.98,physical,5,1,3,5,1.2624530792236328,0,2.724848985671997,5,4.8307061195373535,5,3.8594212532043457,5
3d66__6__67031_柜子1,-52.8308219909668,-4.4146647453308105,3d66__6__67031_柜子1,batch_108,Tier 5 (勉强可用),1.15,physical,2,0,2,1,6.318031228147447e-05,0,0.7369512319564819,0,1.6265952587127686,0,1.884260892868042,0
3d66__6__69828_摆件008,-1.7859811782836914,10.508560180664062,3d66__6__69828_摆件008,batch_108,Tier 5 (勉强可用),1.19,physical,3,0,1,1,0.28973090648651123,0,0.35653120279312134,0,0.4036098122596741,0,2.4759726524353027,0
3d66__8__81809_摆件013,-3.687340021133423,15.641641616821289,3d66__8__81809_摆件013,batch_108,Tier 4 (手游级),1.6,physical,2,0,3,3,0.02636243961751461,0,2.5984549522399902,3,1.344194769859314,0,2.134265661239624,0
3d66__8__89311_床头柜,2.054189682006836,-40.32221603393555,3d66__8__89311_床头柜,batch_108,Tier 5 (勉强可用),1.19,physical,3,0,2,0,0.00553015386685729,0,0.7802971601486206,0,3.7119526863098145,5,3.6810848712921143,5
3d66__9__90599_热水器003,-33.472049713134766,-22.644258499145508,3d66__9__90599_热水器003,batch_108,Tier 5 (勉强可用),1.15,physical,2,0,2,1,0.030627887696027756,0,1.0303149223327637,0,1.4510433673858643,0,2.3553757667541504,0
3d66__9__94451_书7_1,-61.967201232910156,-13.461878776550293,3d66__9__94451_书7_1,batch_108,Tier 4 (手游级),1.79,physical,3,0,1,5,1.0662577794979221e-14,0,0.4209802448749542,0,4.862329006195068,5,3.0223875045776367,5
3d66__9__95876_闹钟_None,-70.83138275146484,-3.553738832473755,3d66__9__95876_闹钟_None,batch_108,Tier 5 (勉强可用),1.0,physical,2,0,1,1,4.0705904697847274e-16,0,0.4921553432941437,0,0.7634611129760742,0,1.1078598499298096,0
3d66__9__97291_瓶子5-90,-74.33394622802734,-4.605701446533203,3d66__9__97291_瓶子5-90,batch_108,Incorrect (不可用),0.47,physical,0,0,1,0,1.1855981474351296e-11,0,0.7146589159965515,0,0.0834188461303711,0,2.3931567668914795,0
abo__1__B07W6NTK71,4.244799613952637,5.685566425323486,abo__1__B07W6NTK71,batch_108,Tier 4 (手游级),2.2,physical,3,2,2,1,2.023772716522217,0,1.7999401092529297,0,1.9521169662475586,0,2.628211259841919,5
games__Counter_Strike_2__italy_bar_table_None,5.367713928222656,-31.46438217163086,games__Counter_Strike_2__italy_bar_table_None,batch_108,Tier 3 (游戏级),2.8,physical,3,2,3,4,2.127300262451172,0,3.9210777282714844,5,4.213120937347412,5,3.714282989501953,5
games__Counter_Strike_2__track_rail_section_256_1,10.882863998413086,58.243934631347656,games__Counter_Strike_2__track_rail_section_256_1,batch_108,Tier 3 (游戏级),3.15,physical,3,3,3,4,3.432619333267212,5,4.574843883514404,5,3.6484081745147705,5,3.1726248264312744,5
games__Deadlock__fenestration_256_inner,-15.240018844604492,43.1050910949707,games__Deadlock__fenestration_256_inner,batch_108,Tier 3 (游戏级),2.85,physical,3,3,3,2,2.4836618900299072,0,2.0189714431762695,0,3.88244366645813,5,2.1310791969299316,0
games__Devil_May_Cry_5__sm0344_walldeco_09mesh_None,26.41396713256836,-14.758687973022461,games__Devil_May_Cry_5__sm0344_walldeco_09mesh_None,batch_108,Tier 4 (手游级),1.8,physical,3,0,3,2,0.004898861516267061,0,3.1071927547454834,5,4.650633811950684,5,4.141852378845215,5
games__Dota_2__dotaplus_medusa_None,-2.58956241607666,38.899837493896484,games__Dota_2__dotaplus_medusa_None,batch_108,Tier 3 (游戏级),2.7,stylized,3,3,3,1,3.4481496810913086,5,3.1222012042999268,5,0.5644130706787109,0,3.4090869426727295,5
games__Dota_2__fv_arcana_debut_axe_3,-5.422300815582275,25.349056243896484,games__Dota_2__fv_arcana_debut_axe_3,batch_108,Tier 3 (游戏级),2.55,stylized,3,3,3,0,4.552116394042969,5,2.012385845184326,0,1.7340400218963623,0,3.176225423812866,5
games__Dota_2__nomadic_protector_equipment_None,-2.7198987007141113,39.04513168334961,games__Dota_2__nomadic_protector_equipment_None,batch_108,Tier 3 (游戏级),2.7,stylized,3,3,3,1,2.57710337638855,5,2.205848455429077,0,0.41232895851135254,0,3.436328411102295,5
games__Dota_2__relentless_warden_1,-19.91829490661621,52.72102355957031,games__Dota_2__relentless_warden_1,batch_108,Tier 3 (游戏级),2.55,stylized,3,3,3,0,2.3616371154785156,0,2.25425386428833,0,2.523655652999878,5,3.081925392150879,5
games__The_Artful_Escape__SM_ExerciseBook_with_tex_None,15.945332527160645,-49.82627487182617,games__The_Artful_Escape__SM_ExerciseBook_with_tex_None,batch_108,Tier 4 (手游级),1.98,physical,4,0,1,5,0.005026552360504866,0,0.0591370053589344,0,4.819496154785156,5,3.2923507690429688,5
hssd__3d6c4de46acc90dcec117539c751f688da413923,15.62683391571045,-52.20417404174805,hssd__3d6c4de46acc90dcec117539c751f688da413923,batch_108,Tier 4 (手游级),1.96,physical,2,1,0,5,0.31442368030548096,0,0.03228047117590904,0,4.889249801635742,5,1.7316288948059082,0
kitbash__5080b0f3e0635d9d75cb456dcb34770f7a7da8ad167405667b3b81590a1ba211,25.361541748046875,-21.307437896728516,kitbash__5080b0f3e0635d9d75cb456dcb34770f7a7da8ad167405667b3b81590a1ba211,batch_108,Tier 4 (手游级),2.43,physical,4,0,4,5,1.9442578554153442,0,4.000175952911377,5,4.557618618011475,5,3.5535166263580322,5
megascan__33e117d0c289b71f7a68ee550bd925abe2a0898325468151c39877319a926eea,60.4897575378418,-22.34380531311035,megascan__33e117d0c289b71f7a68ee550bd925abe2a0898325468151c39877319a926eea,batch_108,Tier 1 (电影级),4.54,physical,5,5,3,5,4.964689254760742,5,2.866386890411377,5,4.957964897155762,5,4.432608604431152,5
pbrmax__7358_Bamboo Basket,47.239078521728516,21.701499938964844,pbrmax__7358_Bamboo Basket,batch_108,Tier 2 (高级/AAA),4.14,physical,5,3,5,5,2.343804121017456,0,4.999948024749756,5,4.890812873840332,5,4.787126064300537,5
sketchfab__00__004ed0a1c80342bfa970c8d507187337,-14.887696266174316,-21.369037628173828,sketchfab__00__004ed0a1c80342bfa970c8d507187337,batch_108,Tier 4 (手游级),1.65,physical,3,0,3,1,0.08710086345672607,0,2.157322883605957,0,2.42678165435791,0,2.7056241035461426,5
sketchfab__0d__0d700b7cecca442d8d4852029ada13e8_gold-hand-made-malachite-stone-earrings_1,33.89516830444336,43.25400924682617,sketchfab__0d__0d700b7cecca442d8d4852029ada13e8_gold-hand-made-malachite-stone-earrings_1,batch_108,Tier 2 (高级/AAA),3.61,physical,3,3,4,5,1.826568603515625,0,4.048880577087402,5,4.74274206161499,5,3.41471529006958,5
sketchfab__0d__0dbe97ff99bb45f5bb9b65a65ffbb948_None,-72.17400360107422,3.098240613937378,sketchfab__0d__0dbe97ff99bb45f5bb9b65a65ffbb948_None,batch_108,Incorrect (不可用),0.3,others,0,0,0,2,1.3884639965544565e-11,0,0.04988476261496544,0,4.29838752746582,5,1.716623067855835,0
sketchfab__0d__0dd7b114039c4092a149e1d3fc666351_None,-11.432744979858398,-23.288352966308594,sketchfab__0d__0dd7b114039c4092a149e1d3fc666351_None,batch_108,Tier 5 (勉强可用),1.34,physical,3,0,3,0,2.405428886413574,0,2.4664695262908936,3,0.03614678978919983,0,3.58951473236084,5
sketchfab__2e__2e89c4539cab426fbb96322426d87c57_None,23.12618637084961,-8.063078880310059,sketchfab__2e__2e89c4539cab426fbb96322426d87c57_None,batch_108,Tier 3 (游戏级),2.75,physical,3,4,2,0,2.439690351486206,0,1.3798978328704834,0,3.948486089706421,5,2.476956367492676,0
sketchfab__03__032fb45883f44c36a1c686053ec3d9e3_None,8.487821578979492,56.49395751953125,sketchfab__03__032fb45883f44c36a1c686053ec3d9e3_None,batch_108,Tier 3 (游戏级),2.54,physical,4,2,3,1,0.23361313343048096,0,3.685289144515991,5,3.575392007827759,5,3.5684409141540527,5
sketchfab__4e__4ec425b9f12a472b8bd076f4a2a606b2,-10.34039306640625,-12.188440322875977,sketchfab__4e__4ec425b9f12a472b8bd076f4a2a606b2,batch_108,Tier 3 (游戏级),3.04,physical,4,3,4,1,3.1075034141540527,5,4.425034523010254,5,1.9913654327392578,0,4.2141523361206055,5
sketchfab__05__05cec2e9d5b44c43ac758e377a5d0b65_1,21.105878829956055,-23.528738021850586,sketchfab__05__05cec2e9d5b44c43ac758e377a5d0b65_1,batch_108,Tier 3 (游戏级),3.46,physical,3,3,3,5,2.472230911254883,0,4.222162246704102,5,4.909107208251953,5,3.3800694942474365,5
sketchfab__5a__5a543cdcb6a3451cb5dc6c70d2704b3b,-41.9820556640625,10.72676944732666,sketchfab__5a__5a543cdcb6a3451cb5dc6c70d2704b3b,batch_108,Tier 5 (勉强可用),1.19,physical,3,0,2,0,0.025006547570228577,0,1.6254360675811768,0,1.552258014678955,0,2.9949512481689453,5
